"Name","Company","State","City","Salary","Location","Url","Posted Date"
"Branch Associate/Full-Time Teller/ Sharyland"," BBVA Continental  ","TX","McAllen","","McAllen, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=605&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a12269af&cb=1542669756057&jobListingId=3024342964"," 5 days ago"
"Sales and Service Advisor/Teller/Personal Banker /"," BBVA Continental  New","TX","Killeen","","Killeen, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=606&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0550b1e9&cb=1542669756058&jobListingId=2997267804","7 days ago"
"Department Assistant I"," Continental Production Services, Inc.  ","TX","The Woodlands","","The Woodlands, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=607&ao=389273&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_dd08d9f2&cb=1542669756058&jobListingId=3025852892"," 4 days ago"
"Electrician/Mechanic"," Continental Carbon  ","TX","Sunray","","Sunray, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=608&ao=8866&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_dd7d703a&cb=1542669756059&jobListingId=2942839706"," 11 days ago"
"Branch Associate/Teller/Weatherford Main"," BBVA Continental  ","TX","Fort Worth","","Fort Worth, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=609&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_83be823c&cb=1542669756060&jobListingId=2994523601"," 5 days ago"
"OTR and Team Class A Drivers Needed - Guaranteed Weekly Training Rate $1,420! - Dallas, Houston"," Continental Carbonic Products  ","TX","Grand Prairie","","Grand Prairie, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=610&ao=52448&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b2cf8b83&cb=1542669756061&jobListingId=2984661461"," 12 days ago"
"Branch Retail Executive IV/Branch Manager/ Penitas"," BBVA Continental  ","TX","McAllen","","McAllen, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=611&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a050c458&cb=1542669756062&jobListingId=3024343019"," 5 days ago"
"Senior Financial Analyst"," BBVA Continental  ","TX","Dallas","","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=612&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d8a79e16&cb=1542669756063&jobListingId=3024341910"," 5 days ago"
"Commercial Middle Market RM IV - V"," BBVA Continental  New","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=613&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d59e567b&cb=1542669756064&jobListingId=2910678398","7 days ago"
"Branch Associate/Part-Time Teller (20)/ Mercedes"," BBVA Continental  ","TX","Brownsville","","Brownsville, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=614&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b5df69fe&cb=1542669756065&jobListingId=3024341833"," 5 days ago"
"Financial Sales Advisor/Personal Banker/Georgetown Main"," BBVA Continental  ","TX","Georgetown","","Georgetown, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=615&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a9ef0da7&cb=1542669756066&jobListingId=2994527883"," 5 days ago"
"Assistant Automation Foreman"," Continental Production Services, Inc.  New","TX","Pecos","","Pecos, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=616&ao=389273&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_78ed058c&cb=1542669756067&jobListingId=3027678622","7 days ago"
"Middleware Administrator"," Continental Production Services, Inc.  New","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=617&ao=389273&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6f36c2f5&cb=1542669756068&jobListingId=3027385420","7 days ago"
"Sales & Service Advisor II/Personal Banker/Teller/"," BBVA Continental  ","TX","El Paso","","El Paso, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=618&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_49ff098b&cb=1542669756068&jobListingId=3024341925"," 5 days ago"
"Sales & Service Advisor II/Personal Banker/Teller/ Clark"," BBVA Continental  ","TX","Laredo","","Laredo, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=619&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_813323ac&cb=1542669756069&jobListingId=3024343012"," 5 days ago"
"Branch Retail Executive IV/Branch Manager/Irving"," BBVA Continental  ","TX","Dallas","","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=620&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0089a09d&cb=1542669756070&jobListingId=3024341848"," 5 days ago"
"Inbound Telephone Banker"," BBVA Continental  ","TX","Austin","","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=621&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0c249616&cb=1542669756071&jobListingId=2905846149"," 6 days ago"
"Financial Sales Advisor/Personal Banker/ Sunland Park"," BBVA Continental  ","TX","El Paso","","El Paso, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=622&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_e3c3456a&cb=1542669756072&jobListingId=3024343023"," 5 days ago"
"Branch Retail Executive/Branch Manager/ Bellmead"," BBVA Continental  ","TX","Waco","","Waco, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=623&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_07f9bf9e&cb=1542669756073&jobListingId=2994523025"," 5 days ago"
"Comml Relationship Associate I - II"," BBVA Continental  ","TX","Temple","","Temple, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=624&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_68af5b4f&cb=1542669756074&jobListingId=3024341811"," 5 days ago"
"IR Trader II"," BBVA Continental  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=625&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_20a92fdf&cb=1542669756075&jobListingId=3023340962"," 6 days ago"
"CNC Machine Operator"," Continental Production Services, Inc.  New","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=626&ao=389273&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f1d7c305&cb=1542669756076&jobListingId=3027648943","7 days ago"
"Sales & Service Advisor / Personal Banker - Teller / Tomball"," BBVA Continental  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=627&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0ddb5051&cb=1542669756077&jobListingId=3024342961"," 5 days ago"
"Sales & Service Advisor II/Personal Banker/ Teller/ West University"," BBVA Continental  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=628&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_619b48de&cb=1542669756078&jobListingId=2906997025"," 5 days ago"
"BRS Treasury Management Onboarding Coordinator"," BBVA Continental  ","TX","Dallas","","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=629&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5a1e5b3c&cb=1542669756079&jobListingId=3024342245"," 5 days ago"
"Financial Sales Advisor / Personal Banker / Cochran’s Crossing - The Woodlands"," BBVA Continental  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=630&ao=191997&s=58&guid=000001672e4866208d3ee051b5580012&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ab9d5431&cb=1542669756080&jobListingId=2952593489"," 4 days ago"
"Product Marketing Manager - IBM Analytics"," IBM  ","TX","Austin","$102k-$142k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=701&ao=182837&s=149&guid=000001672e48681e89d3d3da30c93463&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b5edbebd&cb=1542669756593&jobListingId=2984367543"," 12 days ago"
"Software Engineer - Cloud Identity"," IBM  ","TX","Austin","$74k-$121k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=702&ao=182837&s=149&guid=000001672e48681e89d3d3da30c93463&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_abecc0bc&cb=1542669756594&jobListingId=2900393773"," 11 days ago"
"Sales & Service Advisor I/Personal Banker/Teller/ Valley"," BBVA Continental  ","TX","El Paso","","El Paso, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=701&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4e9ecd68&cb=1542669756595&jobListingId=3015540654"," 13 days ago"
"Branch Retail Executive IV / Branch Manager / Beaumont - Dowlen"," BBVA Continental  ","TX","Beaumont","","Beaumont, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=702&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_81c22483&cb=1542669756596&jobListingId=2982767656"," 13 days ago"
"Client Experience Operations Manager II/Teller Supervisor/ Harlingen Medical Center"," BBVA Continental  ","TX","Brownsville","","Brownsville, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=703&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fa72a3d1&cb=1542669756597&jobListingId=2986763610"," 11 days ago"
"Sales & Service Advisor / Personal Banker - Teller / Beaumont - I10"," BBVA Continental  ","TX","Beaumont","","Beaumont, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=704&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d0606943&cb=1542669756598&jobListingId=2989662244"," 9 days ago"
"Corp Relationship Manager I - III"," BBVA Continental  ","TX","El Paso","","El Paso, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=705&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_53068d63&cb=1542669756599&jobListingId=2820035535"," 13 days ago"
"Client Experience Operations Manager - Oak Hills"," BBVA Continental  ","TX","San Antonio","","San Antonio, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=706&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_effe3ffa&cb=1542669756600&jobListingId=2988001580"," 10 days ago"
"Financial Sales Advisor / Personal Banker - Windhaven"," BBVA Continental  ","TX","Dallas","","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=707&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_9a8688e0&cb=1542669756601&jobListingId=2989662646"," 9 days ago"
"Equipment Operator"," Continental Construction Co. Inc  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=708&ao=4373&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_9b426543&cb=1542669756602&jobListingId=2913066448"," 27 days ago"
"Community Development Mortgage Banking Officer- Killeen, Texas"," BBVA Continental  ","TX","Killeen","","Killeen, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=709&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b68fd868&cb=1542669756603&jobListingId=2820038718"," 13 days ago"
"Sales & Service Advisor"," BBVA Continental  ","TX","Dallas","","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=710&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_dec2bd4a&cb=1542669756604&jobListingId=2899861964"," 11 days ago"
"Mortgage Banking Officer/Mortgage Loan Officer-El Paso, Texas"," BBVA Continental  ","TX","El Paso","","El Paso, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=711&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_166f37e2&cb=1542669756605&jobListingId=2989663407"," 9 days ago"
"Crane Operator"," Continental Construction Co. Inc  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=712&ao=4373&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f2d91c1c&cb=1542669756606&jobListingId=2852612039"," 9 days ago"
"Financial Sales Advisor/Personal Banker/ Valley"," BBVA Continental  ","TX","El Paso","","El Paso, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=713&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_45e0f69c&cb=1542669756607&jobListingId=2944765228"," 9 days ago"
"Sales & Service Advisor / Personal Banker - Teller / Kirbyville"," BBVA Continental  ","TX","Beaumont","","Beaumont, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=714&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0329bd03&cb=1542669756608&jobListingId=2982709315"," 13 days ago"
"Branch Retail Executive IV/Branch Manager/ Barker Cypress"," BBVA Continental  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=715&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_e8a2cd49&cb=1542669756609&jobListingId=2948707104"," 7 days ago"
"Sales & Service Advisor - Longview"," BBVA Continental  ","TX","Tyler","","Tyler, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=716&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_230a8c37&cb=1542669756610&jobListingId=2944671032"," 10 days ago"
"Private Banker IV"," BBVA Continental  ","TX","Austin","","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=717&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_07be4002&cb=1542669756611&jobListingId=2676257181"," 11 days ago"
"Branch Associate/Teller / Cedar Park /Part Time"," BBVA Continental  ","TX","Austin","","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=718&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3c4c2b23&cb=1542669756612&jobListingId=2944761661"," 9 days ago"
"Class B Delivery Driver - Dallas"," Continental Carbonic Products  ","TX","Grand Prairie","$14-$23 per hour","Grand Prairie, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=719&ao=52448&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_81ec2ed9&cb=1542669756613&jobListingId=3008078895"," 20 days ago"
"Director of Merchant Sales"," BBVA Continental  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=720&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a076ba92&cb=1542669756614&jobListingId=2982720633"," 13 days ago"
"Financial Sales Advisor/Personal Banker/ Barker Cypress"," BBVA Continental  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=721&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fd2c3222&cb=1542669756615&jobListingId=2941179172"," 11 days ago"
"Commercial Real Estate Loan Funder Closer I-II"," BBVA Continental  ","TX","Dallas","","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=722&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2b78ae3c&cb=1542669756616&jobListingId=2901067133"," 10 days ago"
"Sales & Service Advisor II/Personal Banker/Teller/ Bellarie"," BBVA Continental  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=723&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8740f96a&cb=1542669756617&jobListingId=3015539614"," 13 days ago"
"Financial Sales Advisor/Personal Banker/ River Oaks"," BBVA Continental  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=724&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b1677804&cb=1542669756618&jobListingId=2948707110"," 7 days ago"
"Sales & Service Advisor I/Personal Banker/Teller/ Riverstone"," BBVA Continental  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=725&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ff39cb38&cb=1542669756619&jobListingId=2986747108"," 11 days ago"
"Sales & Service Advisor / Personal Banker - Teller / San Augustine"," BBVA Continental  ","TX","Beaumont","","Beaumont, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=726&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_cdd08d23&cb=1542669756620&jobListingId=2989662274"," 9 days ago"
"Financial Sales Advisor / Personal Banker / Kountze"," BBVA Continental  ","TX","Beaumont","","Beaumont, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=727&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_7af9a51f&cb=1542669756621&jobListingId=2987999987"," 10 days ago"
"Application for Employment - General"," First Continental Mortgage, Ltd  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=728&ao=152916&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_52832130&cb=1542669756622&jobListingId=2967065474"," 23 days ago"
"Financial Sales Advisor/Personal Banker/ Memorial"," BBVA Continental  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=729&ao=191997&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_e403cf9a&cb=1542669756623&jobListingId=3015545058"," 13 days ago"
"Ice Cutter/Warehouse Associate - Dallas"," Continental Carbonic Products  ","TX","Grand Prairie","","Grand Prairie, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=730&ao=52448&s=58&guid=000001672e48681e91cf622a55636a91&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3d6da550&cb=1542669756624&jobListingId=3011911792"," 17 days ago"
"Software Engineer"," IBM  ","TX","Dallas","$70k-$114k","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=801&ao=182837&s=149&guid=000001672e486a4a8ecde0e1d0b51e19&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_da61a424&cb=1542669757546&jobListingId=2990708968"," 9 days ago"
"Senior Software Engineer / Designer (Cloud & Infrastructure)"," IBM  ","TX","Austin","$98k-$156k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=802&ao=182837&s=149&guid=000001672e486a4a8ecde0e1d0b51e19&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d58fda1b&cb=1542669757547&jobListingId=2851451753"," 11 days ago"
"Branch Associate/Part-Time Teller (20)/ Weslaco Expressway"," BBVA Continental  ","TX","Brownsville","","Brownsville, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=801&ao=191997&s=58&guid=000001672e486a4a8a17249aed48c612&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b89638d5&cb=1542669757549&jobListingId=3015539448"," 13 days ago"
"Software Developer I"," BBVA Continental  ","TX","Dallas","","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=802&ao=191997&s=58&guid=000001672e486a4a8a17249aed48c612&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8b758a2f&cb=1542669757550&jobListingId=3015534127"," 13 days ago"
"Mortgage Banking Officer/Mortgage Loan Officer- Lubbock, Texas"," BBVA Continental  ","TX","Lubbock","","Lubbock, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=803&ao=191997&s=58&guid=000001672e486a4a8a17249aed48c612&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_da84aded&cb=1542669757551&jobListingId=3021050253"," 9 days ago"
"Business Process Analyst II"," BBVA Continental  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=804&ao=191997&s=58&guid=000001672e486a4a8a17249aed48c612&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f097ffbf&cb=1542669757552&jobListingId=3018139545"," 11 days ago"
"Branch Retail Executive / Branch Manager - Mockingbird"," BBVA Continental  ","TX","Dallas","","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=805&ao=191997&s=58&guid=000001672e486a4a8a17249aed48c612&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fc67b147&cb=1542669757553&jobListingId=3017129303"," 12 days ago"
"Client Experience Operations Manager / Teller Manager / Buna"," BBVA Continental  ","TX","Beaumont","","Beaumont, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=806&ao=191997&s=58&guid=000001672e486a4a8a17249aed48c612&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_79f87cb9&cb=1542669757554&jobListingId=3017168817"," 12 days ago"
"Sales & Service Advisor II/Personal Banker/Teller/ Mines"," BBVA Continental  ","TX","Laredo","","Laredo, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=807&ao=191997&s=58&guid=000001672e486a4a8a17249aed48c612&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1bd856bf&cb=1542669757555&jobListingId=3021050384"," 9 days ago"
"Sales & Service Advisor / Personal Banker - Teller / Woodville"," BBVA Continental  ","TX","Beaumont","","Beaumont, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=808&ao=191997&s=58&guid=000001672e486a4a8a17249aed48c612&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a884ae37&cb=1542669757556&jobListingId=3017169216"," 12 days ago"
